iteration,test_split,batch,epoch,layer,stateful,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
208,0.2,128,50,3,False,0,tanh,uniform,,0.6364931813339015,0.6280653514155657,190.73424887657166,13
209,0.2,128,50,3,False,0,tanh,normal,,0.6367329000639252,0.6272853206580858,190.21798586845398,13
210,0.2,128,50,3,False,0.2,tanh,glorot_normal,,0.6314857234178566,0.6232045261478188,282.80222034454346,13
211,0.2,128,50,3,False,0.2,tanh,uniform,,0.6323913275090564,0.6241215485895287,197.09422659873962,13
212,0.2,128,50,3,False,0.2,tanh,normal,,0.6333502024291496,0.6250745995954349,197.47035121917725,13
213,0.2,128,50,3,False,0.4,tanh,glorot_normal,,0.6319385254634563,0.6236257087895547,260.3854339122772,13
214,0.2,128,50,3,False,0.4,tanh,uniform,,0.6336431919880677,0.6253935647678087,196.4619698524475,13
215,0.2,128,50,3,False,0.4,tanh,normal,,0.6333235670147029,0.625049408861884,196.54430317878723,13
216,0.2,128,50,1,False,0,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,138.41478610038757,13
217,0.2,128,50,1,False,0,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,77.32923865318298,13
218,0.2,128,50,1,False,0,sigmoid,normal,,0.3428910078840828,0.2481446113382227,77.74565005302429,13
219,0.2,128,50,1,False,0.2,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,142.74817442893982,13
220,0.2,128,50,1,False,0.2,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,79.53095197677612,13
221,0.2,128,50,1,False,0.2,sigmoid,normal,,0.3428910078840828,0.2481446113382227,79.71889066696167,13
222,0.2,128,50,1,False,0.4,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,124.65579867362976,13
223,0.2,128,50,1,False,0.4,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,79.40602731704712,13
224,0.2,128,50,1,False,0.4,sigmoid,normal,,0.3428910078840828,0.2481446113382227,79.54240703582764,13
225,0.2,128,50,2,False,0,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,213.56170439720154,13
226,0.2,128,50,2,False,0,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,135.59207558631897,13
227,0.2,128,50,2,False,0,sigmoid,normal,,0.3428910078840828,0.2481446113382227,135.68842959403992,13
